dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.969072,17.874872,7.550115,8.926165,-8.080894,-1590.915755,0.572641
0.020000,17.115798,17.970739,7.725383,8.763417,-8.137412,-2.825888,0.584464
0.020000,17.258788,18.066336,7.897386,8.600138,-8.163960,-1.327436,0.593758
0.020000,17.398303,18.161239,8.066120,8.436697,-8.172066,-0.405256,0.600521
0.020000,17.534602,18.255056,8.231586,8.273278,-8.170928,0.056899,0.604753
0.020000,17.667936,18.347417,8.393784,8.109933,-8.167252,0.183766,0.606455
0.020000,17.798544,18.437975,8.552717,7.946628,-8.165243,0.100476,0.605629
0.020000,17.926654,18.526406,8.708383,7.783296,-8.166582,-0.066979,0.602273
0.020000,18.052472,18.612399,8.860780,7.619887,-8.170456,-0.193664,0.596387
0.020000,18.176188,18.695666,9.009909,7.456417,-8.173533,-0.153849,0.587969
0.020000,18.297977,18.775934,9.155769,7.293017,-8.169971,0.178087,0.577022
0.020000,18.441774,18.870165,9.327692,8.596124,65.155356,3666.266342,0.587740
0.020000,18.588273,18.969252,9.504553,8.843066,12.347080,-2640.413781,0.600797
0.020000,18.727841,19.065760,9.674238,8.484267,-17.939956,-1514.351803,0.608296
0.020000,18.861083,19.158832,9.836767,8.126457,-17.890500,2.472770,0.610255
0.020000,18.988533,19.247708,9.992146,7.768943,-17.875699,0.740082,0.606677
0.020000,19.110643,19.331717,10.140363,7.410847,-17.904811,-1.455627,0.597553
0.020000,19.227774,19.410269,10.281396,7.051628,-17.960932,-2.806037,0.582868
0.020000,19.340209,19.482860,10.415228,6.691617,-18.000542,-1.980515,0.562608
0.020000,19.448164,19.549089,10.541879,6.332556,-17.953053,2.374445,0.536789
0.020000,19.551819,19.608678,10.661442,5.978118,-17.721923,11.556505,0.505482
0.020000,19.651363,19.661490,10.774128,5.634311,-17.190313,26.580535,0.468853
0.020000,19.747047,19.707549,10.880320,5.309631,-16.233995,47.815874,0.427196
0.020000,19.869412,19.761349,11.013990,6.683494,68.693112,4246.355347,0.408687
0.020000,20.001351,19.817535,11.157394,7.170189,24.334790,-2217.916087,0.395837
0.020000,20.129849,19.870052,11.296210,6.940818,-11.468593,-1790.169160,0.379449
0.020000,20.254736,19.918466,11.430153,6.697114,-12.185193,-35.829976,0.359468
0.020000,20.375684,19.962350,11.558816,6.433182,-13.196588,-50.569750,0.335888
0.020000,20.492379,20.001374,11.681863,6.152318,-14.043188,-42.330018,0.308757
0.020000,20.604532,20.035316,11.799039,5.858833,-14.674280,-31.554618,0.278185
0.020000,20.711908,20.064075,11.910200,5.558046,-15.039351,-18.253550,0.244370
0.020000,20.814359,20.087673,12.015334,5.256691,-15.067710,-1.417935,0.207596
0.020000,20.911958,20.106270,12.114689,4.967760,-14.446582,31.056404,0.168197
0.020000,21.004983,20.120113,12.208738,4.702434,-13.266303,59.013959,0.126539
0.020000,21.093790,20.129482,12.298038,4.464991,-11.872158,69.707238,0.083053
0.020000,21.178811,20.134666,12.383217,4.258958,-10.301623,78.526746,0.038226
0.020000,21.260534,20.135940,12.464950,4.086635,-8.616170,84.272653,6.275764
0.020000,21.339472,20.133550,12.543924,3.948730,-6.895231,86.046971,6.229830
0.020000,21.416134,20.127700,12.620809,3.844224,-5.225308,83.496136,6.184127
0.020000,21.565074,20.113316,12.770442,7.481665,181.872070,9354.868898,6.199375
0.020000,21.725786,20.101775,12.931567,8.056269,28.730165,-7657.095276,6.222595
0.020000,21.874830,20.093989,13.080815,7.462383,-29.694277,-2921.222093,6.238465
0.020000,22.013366,20.088511,13.219459,6.932219,-26.508200,159.303861,6.247974
0.020000,22.142222,20.084274,13.348385,6.446282,-24.296854,110.567327,6.251806
0.020000,22.261947,20.080484,13.468170,5.989255,-22.851369,72.274238,6.250409
0.020000,22.372853,20.076544,13.579146,5.548774,-22.024058,41.365564,6.244041
0.020000,22.475043,20.072016,13.681436,5.114515,-21.712920,15.556854,6.232797
0.020000,22.568437,20.066600,13.774987,4.677548,-21.848369,-6.772440,6.216636
0.020000,22.652787,20.060130,13.859585,4.229901,-22.382347,-26.698872,6.195392
0.020000,22.727696,20.052588,13.934873,3.764395,-23.275310,-44.648154,6.168789
0.020000,22.792643,20.044120,14.000369,3.274830,-24.478250,-60.147008,6.136454
0.020000,22.847023,20.035074,14.055497,2.756363,-25.923306,-72.252827,6.097939
0.020000,22.890221,20.026034,14.099630,2.206688,-27.483794,-78.024399,6.052762
0.020000,22.921726,20.017842,14.132183,1.627628,-28.952991,-73.459819,6.000467
0.020000,22.941303,20.011592,14.152734,1.027527,-30.005033,-52.602125,5.940727
0.020000,22.949215,20.008546,14.161212,0.423901,-30.181317,-8.814160,5.873487
0.020000,22.946453,20.009944,14.164307,0.154796,-13.455260,836.302825,5.799133
0.020000,22.934886,20.016698,14.177702,0.669750,25.747724,1960.149205,5.718652
0.020000,22.917203,20.029030,14.199261,1.077910,20.407984,-266.987015,5.633696
0.020000,22.896567,20.046201,14.226106,1.342252,13.217099,-359.544261,5.546495
0.020000,22.876044,20.066519,14.254986,1.444010,5.087898,-406.460011,5.459566
0.020000,22.858024,20.087682,14.282781,1.389741,-2.713445,-390.067165,5.375327
0.020000,22.843897,20.107304,14.306959,1.208935,-9.040300,-316.342744,5.295739
0.020000,22.834065,20.123416,14.325834,0.943735,-13.259972,-210.983600,5.222108
0.020000,22.828201,20.134723,14.338571,0.636871,-15.343224,-104.162621,5.155080
0.020000,22.825584,20.140635,14.345037,0.323269,-15.680103,-16.843938,5.094759
0.020000,22.825373,20.141131,14.345576,0.026946,-14.816140,43.198165,5.040876
0.020000,22.826782,20.136577,14.350343,0.238346,10.569989,1269.306443,4.992951
0.020000,22.829155,20.127557,14.359670,0.466381,11.401756,41.588336,4.950406
0.020000,22.831992,20.114745,14.372792,0.656077,9.484819,-95.846840,4.912648
0.020000,22.834933,20.098830,14.388977,0.809241,7.658184,-91.331778,4.879111
0.020000,22.837732,20.080459,14.407559,0.929139,5.994909,-83.163733,4.849279
