dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,9.049313,8.833940,4.062449,2.608483,1.993594,-49.385185,4.945112
0.020000,9.060870,8.782603,4.115071,2.631076,1.129668,-43.196304,4.922900
0.020000,9.071364,8.730896,4.167832,2.638077,0.350029,-38.981939,4.902655
0.020000,9.080833,8.679120,4.220467,2.631727,-0.317505,-33.376713,4.884165
0.020000,9.089326,8.627547,4.272735,2.613387,-0.916985,-29.974012,4.867248
0.020000,9.096899,8.576409,4.324430,2.584795,-1.429587,-25.630060,4.851742
0.020000,9.103611,8.525913,4.375370,2.546979,-1.890826,-23.061971,4.837507
0.020000,9.109525,8.476239,4.425395,2.501263,-2.285790,-19.748204,4.824420
0.020000,9.114704,8.427541,4.474368,2.448620,-2.632163,-17.318620,4.812373
0.020000,9.119209,8.379957,4.522164,2.389838,-2.939058,-15.344761,4.801272
0.020000,9.123098,8.333604,4.568680,2.325799,-3.201995,-13.146850,4.791032
0.020000,9.126430,8.288593,4.613814,2.256685,-3.455672,-12.683866,4.781581
0.020000,9.129258,8.245011,4.657488,2.183712,-3.648663,-9.649552,4.772854
0.020000,9.131633,8.202936,4.699630,2.107070,-3.832075,-9.170579,4.764794
0.020000,9.133605,8.162450,4.740164,2.026730,-4.017033,-9.247927,4.757350
0.020000,9.135218,8.123604,4.779043,1.943940,-4.139463,-6.121483,4.750477
0.020000,9.136515,8.086459,4.816211,1.858412,-4.276404,-6.847040,4.744135
0.020000,9.137535,8.051060,4.851625,1.770689,-4.386183,-5.488987,4.738289
0.020000,9.138315,8.017455,4.885238,1.680666,-4.501119,-5.746794,4.732908
0.020000,9.138888,7.985678,4.917021,1.589127,-4.576990,-3.793548,4.727962
0.020000,9.139286,7.955765,4.946937,1.495790,-4.666814,-4.491197,4.723428
0.020000,9.139537,7.927745,4.974958,1.401051,-4.736963,-3.507427,4.719282
0.020000,9.139667,7.901640,5.001063,1.305261,-4.789520,-2.627866,4.715505
0.020000,9.139701,7.877484,5.025219,1.207814,-4.872316,-4.139785,4.712081
0.020000,9.139660,7.855288,5.047415,1.109804,-4.900503,-1.409383,4.708992
0.020000,9.139563,7.835071,5.067632,1.010828,-4.948802,-2.414911,4.706225
0.020000,9.139428,7.816849,5.085855,0.911161,-4.983379,-1.728866,4.703768
0.020000,9.139271,7.800642,5.102063,0.810373,-5.039377,-2.799884,4.701612
0.020000,9.139105,7.786452,5.116254,0.709573,-5.039986,-0.030475,4.699746
0.020000,9.138941,7.774293,5.128414,0.608004,-5.078459,-1.923630,4.698163
0.020000,9.138791,7.764175,5.138532,0.505914,-5.104502,-1.302156,4.696857
0.020000,9.138661,7.756105,5.146603,0.403546,-5.118400,-0.694881,4.695822
0.020000,9.138559,7.750071,5.152639,0.301769,-5.088864,1.476762,4.695052
0.020000,9.138486,7.745898,5.156812,0.208684,-4.654226,21.731935,4.694522
0.020000,9.138438,7.743240,5.159471,0.132936,-3.787417,43.340420,4.694185
0.020000,9.138410,7.741757,5.160954,0.074159,-2.938859,42.427893,4.693997
0.020000,9.138398,7.741107,5.161604,0.032479,-2.083976,42.744187,4.693915
0.020000,9.138396,7.740948,5.161763,0.007963,-1.225833,42.907124,4.693895
0.020000,9.138396,7.740948,5.161763,0.000000,-0.398130,41.385165,4.693895
