dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,14.277752,6.299051,6.333392,9.431298,10.460122,293.673693,5.991681
0.020000,14.457305,6.247226,6.520274,9.344128,-4.358504,-740.931304,6.012498
0.020000,14.636109,6.199492,6.705341,9.253339,-4.539449,-9.047221,6.031910
0.020000,14.813957,6.155556,6.888535,9.159725,-4.680713,-7.063241,6.049871
0.020000,14.990669,6.115118,7.069815,9.063987,-4.786902,-5.309409,6.066349
0.020000,15.166092,6.077868,7.249150,8.966730,-4.862828,-3.796309,6.081321
0.020000,15.340099,6.043495,7.426519,8.868459,-4.913588,-2.538025,6.094771
0.020000,15.512583,6.011691,7.601910,8.769574,-4.944238,-1.532497,6.106689
0.020000,15.683456,5.982151,7.775318,8.670385,-4.959450,-0.760569,6.117071
0.020000,15.852646,5.954574,7.946740,8.571114,-4.963544,-0.204719,6.125916
0.020000,16.020092,5.928669,8.116179,8.471908,-4.960292,0.162601,6.133224
0.020000,16.185744,5.904149,8.283636,8.372849,-4.952943,0.367462,6.138998
0.020000,16.349559,5.880739,8.449115,8.273966,-4.944186,0.437841,6.143241
0.020000,16.511499,5.858172,8.612620,8.175244,-4.936090,0.404811,6.145955
0.020000,16.671529,5.836190,8.774153,8.076640,-4.930198,0.294596,6.147142
0.020000,16.829616,5.814542,8.933714,7.978090,-4.927488,0.135469,6.146802
0.020000,16.985726,5.792991,9.091305,7.879523,-4.928372,-0.044177,6.144937
0.020000,17.139824,5.771304,9.246922,7.780868,-4.932742,-0.218487,6.141543
0.020000,17.291876,5.749261,9.400564,7.682069,-4.939924,-0.359112,6.136620
0.020000,17.441703,5.726669,9.552084,7.576016,-5.302684,-18.137993,6.130171
0.020000,17.588949,5.703382,9.701161,7.453835,-6.109017,-40.316656,6.122217
0.020000,17.733234,5.679276,9.847445,7.314212,-6.981190,-43.608638,6.112796
0.020000,17.866025,5.655734,9.982307,6.743092,-28.555961,-1078.738558,6.099144
0.020000,17.967382,5.634610,10.085842,5.176758,-78.316712,-2488.037542,6.058943
0.020000,18.078391,5.607407,10.200135,5.714635,26.893825,5260.526808,6.028688
0.020000,18.196381,5.575219,10.322437,6.115111,20.023829,-343.499772,6.006445
0.020000,18.319640,5.539091,10.450881,6.422215,15.355194,-233.431763,5.990806
0.020000,18.447080,5.499969,10.584191,6.665517,12.165120,-159.503721,5.980783
0.020000,18.578037,5.458691,10.721499,6.865398,9.994006,-108.555653,5.975705
0.020000,18.712154,5.416006,10.862245,7.037271,8.593659,-70.017365,5.975136
0.020000,18.849314,5.372592,11.006112,7.193339,7.803418,-39.512046,5.978834
0.020000,18.989598,5.329083,11.152988,7.343835,7.524798,-13.931004,5.986712
0.020000,19.133263,5.286093,11.302947,7.497934,7.704948,9.007472,5.998825
0.020000,19.280732,5.244256,11.456236,7.664447,8.325671,31.036162,6.015367
0.020000,19.432599,5.204256,11.613282,7.852317,9.393495,53.391189,6.036668
0.020000,19.589633,5.166884,11.774703,8.071021,10.935187,77.084598,6.063206
0.020000,19.752788,5.133096,11.941320,8.330846,12.991227,102.802024,6.095620
0.020000,19.923197,5.104110,12.114176,8.642829,15.599176,130.397432,6.134715
0.020000,20.102129,5.081518,12.294529,9.017635,18.740307,157.056554,6.181470
0.020000,20.290892,5.067430,12.483816,9.464365,22.336479,179.808586,6.236996
0.020000,20.490586,5.064628,12.683530,9.985696,26.066571,186.504615,0.019269
0.020000,20.701675,5.076650,12.894961,10.571549,29.292627,161.302829,0.095661
0.020000,20.923290,5.107659,13.118735,11.188690,30.857052,78.221212,0.183475
0.020000,21.152395,5.161872,13.354167,11.771629,29.146971,-85.504039,0.282183
0.020000,21.383218,5.242386,13.598629,12.223061,22.571605,-328.768297,0.389749
0.020000,21.607614,5.349655,13.847346,12.435854,10.639628,-596.598868,0.502470
0.020000,21.816802,5.480507,14.094089,12.337148,-4.935283,-778.745518,0.615511
0.020000,22.003781,5.628615,14.332620,11.926568,-20.529039,-779.687787,0.724032
0.020000,22.165000,5.786334,14.558157,11.276856,-32.485586,-597.827392,0.824323
0.020000,22.300408,5.946723,14.768062,10.495218,-39.081905,-329.815920,0.914341
0.020000,22.412342,6.104676,14.961655,9.679671,-40.777332,-84.771352,0.993562
0.020000,22.504196,6.257069,15.139590,8.896740,-39.146563,81.538431,1.062496
0.020000,22.579479,6.402331,15.303201,8.180560,-35.808970,166.879670,1.122180
0.020000,22.641332,6.539904,15.454039,7.541909,-31.932561,193.820432,1.173817
0.020000,22.692374,6.669823,15.593624,6.979251,-28.132902,189.982949,1.218587
0.020000,22.734710,6.792415,15.723321,6.484848,-24.720145,170.637837,1.257546
0.020000,22.770004,6.908132,15.844301,6.048973,-21.793784,146.318086,1.291602
0.020000,22.799563,7.017448,15.957542,5.662089,-19.344176,122.480373,1.321514
0.020000,22.824416,7.120819,16.063859,5.315817,-17.313597,101.528965,1.347914
0.020000,22.845380,7.218663,16.163924,5.003242,-15.628751,84.242315,1.371321
0.020000,22.863105,7.311354,16.258294,4.718535,-14.235354,69.669818,1.392167
0.020000,22.878117,7.399211,16.347424,4.456511,-13.101178,56.708824,1.410805
0.020000,22.890840,7.482518,16.431697,4.213643,-12.143397,47.889048,1.427530
0.020000,22.901624,7.561513,16.511425,3.986396,-11.362355,39.052103,1.442585
0.020000,22.910759,7.636406,16.586873,3.772409,-10.699367,33.149398,1.456176
0.020000,22.918484,7.707379,16.658266,3.569617,-10.139581,27.989314,1.468474
0.020000,22.925004,7.774589,16.725791,3.376250,-9.668351,23.561459,1.479627
0.020000,22.930490,7.838167,16.789605,3.190734,-9.275842,19.625493,1.489755
0.020000,22.935088,7.898228,16.849843,3.011853,-8.944022,16.590973,1.498965
0.020000,22.938925,7.954881,16.906624,2.839093,-8.638026,15.299805,1.507347
0.020000,22.942108,8.008209,16.960047,2.671150,-8.397114,12.045619,1.514977
0.020000,22.944731,8.058292,17.010199,2.507579,-8.178564,10.927477,1.521923
0.020000,22.946876,8.105195,17.057152,2.347639,-7.996988,9.078793,1.528242
0.020000,22.948614,8.148981,17.100972,2.191000,-7.831982,8.250323,1.533984
0.020000,22.950007,8.189702,17.141717,2.037255,-7.687209,7.238661,1.539192
0.020000,22.951109,8.227397,17.179428,1.885574,-7.584051,5.157870,1.543905
0.020000,22.951969,8.262115,17.214156,1.736401,-7.458670,6.269035,1.548154
0.020000,22.952628,8.293887,17.245936,1.588964,-7.371854,4.340799,1.551969
