dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.586848,9.322347,7.627862,5.499629,-13.096575,44.527008,4.922900
0.020000,11.607751,9.219393,7.732916,5.252701,-12.346386,37.509420,4.902655
0.020000,11.625819,9.120639,7.833310,5.019669,-11.651598,34.739426,4.884165
0.020000,11.641416,9.025951,7.929274,4.798235,-11.071721,28.993820,4.867248
0.020000,11.654859,8.935193,8.021022,4.587401,-10.541694,26.501350,4.851742
0.020000,11.666419,8.848250,8.108730,4.385385,-10.100774,22.046010,4.837507
0.020000,11.676333,8.765010,8.192558,4.191410,-9.698786,20.099413,4.824420
0.020000,11.684804,8.685370,8.272648,4.004466,-9.347154,17.581578,4.812373
0.020000,11.692012,8.609239,8.349120,3.823601,-9.043271,15.194134,4.801272
0.020000,11.698115,8.536528,8.422086,3.648297,-8.765199,13.903604,4.791032
0.020000,11.703249,8.467174,8.491630,3.477205,-8.554587,10.530610,4.781581
0.020000,11.707537,8.401097,8.557846,3.310791,-8.320726,11.693079,4.772854
0.020000,11.711087,8.338235,8.620808,3.148103,-8.134369,9.317852,4.764794
0.020000,11.713995,8.278545,8.680569,2.988054,-8.002460,6.595436,4.757350
0.020000,11.716345,8.221962,8.737200,2.831578,-7.823809,8.932565,4.750477
0.020000,11.718213,8.168446,8.790749,2.677438,-7.707009,5.839956,4.744135
0.020000,11.719669,8.117953,8.841263,2.525723,-7.585738,6.063556,4.738289
0.020000,11.720771,8.070452,8.888777,2.375676,-7.502368,4.168531,4.732908
0.020000,11.721575,8.025902,8.933334,2.227862,-7.390666,5.585067,4.727962
0.020000,11.722128,7.984277,8.974962,2.081408,-7.322727,3.396980,4.723428
0.020000,11.722475,7.945550,9.013691,1.936438,-7.248468,3.712926,4.719282
0.020000,11.722655,7.909689,9.049552,1.793057,-7.169091,3.968883,4.715505
0.020000,11.722701,7.876688,9.082554,1.650092,-7.148226,1.043215,4.712081
0.020000,11.722645,7.846513,9.112729,1.508734,-7.067918,4.015419,4.708992
0.020000,11.722514,7.819150,9.140092,1.368149,-7.029254,1.933213,4.706225
0.020000,11.722332,7.794582,9.164661,1.228454,-6.984724,2.226506,4.703768
0.020000,11.722121,7.772806,9.186438,1.088841,-6.980665,0.202903,4.701612
0.020000,11.721898,7.753796,9.205449,0.950582,-6.912953,3.385609,4.699746
0.020000,11.721680,7.737548,9.221698,0.812457,-6.906241,0.335612,4.698163
0.020000,11.721479,7.724057,9.235191,0.674613,-6.892223,0.700879,4.696857
0.020000,11.721307,7.713315,9.245935,0.537194,-6.870937,1.064325,4.695822
0.020000,11.721171,7.705292,9.253958,0.401184,-6.800495,3.522090,4.695052
0.020000,11.721073,7.699750,9.259502,0.277172,-6.200573,29.996117,4.694522
0.020000,11.721010,7.696221,9.263031,0.176454,-5.035946,58.231358,4.694185
0.020000,11.720974,7.694254,9.264999,0.098398,-3.902783,56.658143,4.693997
0.020000,11.720958,7.693392,9.265860,0.043087,-2.765553,56.861505,4.693915
0.020000,11.720954,7.693181,9.266072,0.010562,-1.626225,56.966404,4.693895
0.020000,11.720954,7.693181,9.266072,0.000000,-0.528119,54.905305,4.693895
