dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.315046,5.709080,3.664116,2.402371,-2.325818,-11.980091,4.892149
0.020000,7.323098,5.662749,3.711142,2.351278,-2.554627,-11.440469,4.876932
0.020000,7.330296,5.617396,3.757062,2.296032,-2.762287,-10.382993,4.862711
0.020000,7.336699,5.573123,3.801796,2.236696,-2.966800,-10.225645,4.849426
0.020000,7.342369,5.530018,3.845273,2.173811,-3.144243,-8.872135,4.837019
0.020000,7.347365,5.488167,3.887421,2.107427,-3.319202,-8.747960,4.825438
0.020000,7.351743,5.447643,3.928180,2.037964,-3.473160,-7.697880,4.814634
0.020000,7.355557,5.408517,3.967492,1.965565,-3.619942,-7.339112,4.804561
0.020000,7.358860,5.370851,4.005302,1.890529,-3.751811,-6.593460,4.795180
0.020000,7.361700,5.334702,4.041563,1.813025,-3.875194,-6.169160,4.786451
0.020000,7.364124,5.300121,4.076229,1.733297,-3.986431,-5.561860,4.778341
0.020000,7.366176,5.267155,4.109259,1.651521,-4.088767,-5.116787,4.770818
0.020000,7.367898,5.235844,4.140617,1.567885,-4.181798,-4.651532,4.763852
0.020000,7.369328,5.206227,4.170268,1.482574,-4.265557,-4.187934,4.757418
0.020000,7.370501,5.178339,4.198181,1.395643,-4.346555,-4.049940,4.751492
0.020000,7.371452,5.152208,4.224329,1.307386,-4.412856,-3.315010,4.746051
0.020000,7.372211,5.127863,4.248686,1.217869,-4.475871,-3.150782,4.741077
0.020000,7.372807,5.105328,4.271229,1.127116,-4.537645,-3.088685,4.736551
0.020000,7.373264,5.084625,4.291937,1.035435,-4.584022,-2.318839,4.732458
0.020000,7.373608,5.065772,4.310794,0.942806,-4.631450,-2.371409,4.728784
0.020000,7.373859,5.048786,4.327781,0.849394,-4.670606,-1.957807,4.725516
0.020000,7.374035,5.033682,4.342886,0.755228,-4.708317,-1.885551,4.722643
0.020000,7.374154,5.020474,4.356095,0.660443,-4.739228,-1.545531,4.720155
0.020000,7.374230,5.009173,4.367396,0.565071,-4.768614,-1.469329,4.718045
0.020000,7.374275,4.999784,4.376785,0.469421,-4.782506,-0.694594,4.716304
0.020000,7.374299,4.992320,4.384250,0.373252,-4.808451,-1.297254,4.714928
0.020000,7.374310,4.986761,4.389808,0.277910,-4.767110,2.067072,4.713908
0.020000,7.374315,4.982929,4.393640,0.191597,-4.315633,22.573850,4.713207
0.020000,7.374316,4.980503,4.396066,0.121308,-3.514426,40.060359,4.712764
0.020000,7.374317,4.979161,4.397408,0.067094,-2.710708,40.185900,4.712520
0.020000,7.374317,4.978582,4.397987,0.028961,-1.906675,40.201648,4.712414
0.020000,7.374317,4.978443,4.398126,0.006962,-1.099951,40.336172,4.712389
0.020000,7.374317,4.978443,4.398126,0.000000,-0.348090,37.593041,4.712389
