dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.282161,9.378140,17.640223,3.007112,-7.070476,0.646877,1.540341
0.020000,11.283823,9.435436,17.697543,2.866008,-7.055201,0.763739,1.543255
0.020000,11.285249,9.489919,17.752044,2.725052,-7.047820,0.369063,1.546005
0.020000,11.286463,9.541592,17.803731,2.584351,-7.035018,0.640102,1.548595
0.020000,11.287488,9.590459,17.852609,2.443887,-7.023220,0.589901,1.551027
0.020000,11.288347,9.636524,17.898682,2.303680,-7.010334,0.644278,1.553305
0.020000,11.289058,9.679790,17.941954,2.163573,-7.005372,0.248096,1.555432
0.020000,11.289639,9.720258,17.982426,2.023610,-6.998123,0.362472,1.557410
0.020000,11.290109,9.757932,18.020103,1.883838,-6.988594,0.476414,1.559242
0.020000,11.290483,9.792816,18.054989,1.744302,-6.976799,0.589756,1.560930
0.020000,11.290774,9.824910,18.087085,1.604782,-6.976031,0.038432,1.562477
0.020000,11.290998,9.854218,18.116394,1.465467,-6.965738,0.514616,1.563883
0.020000,11.291164,9.880740,18.142916,1.326115,-6.967583,-0.092229,1.565151
0.020000,11.291285,9.904480,18.166657,1.187021,-6.954700,0.644164,1.566282
0.020000,11.291369,9.925440,18.187616,1.047964,-6.952855,0.092252,1.567277
0.020000,11.291425,9.943619,18.205796,0.908989,-6.948773,0.204068,1.568138
0.020000,11.291460,9.959022,18.221198,0.770140,-6.942462,0.315579,1.568866
0.020000,11.291481,9.971644,18.233821,0.631108,-6.951600,-0.456906,1.569462
0.020000,11.291492,9.981493,18.243669,0.492426,-6.934070,0.876510,1.569926
0.020000,11.291497,9.988751,18.250928,0.362942,-6.474205,22.993211,1.570268
0.020000,11.291499,9.993812,18.255989,0.253048,-5.494709,48.974814,1.570506
0.020000,11.291500,9.997071,18.259247,0.162916,-4.506597,49.405591,1.570659
0.020000,11.291500,9.998922,18.261099,0.092578,-3.516901,49.484814,1.570746
0.020000,11.291500,9.999763,18.261940,0.042053,-2.526230,49.533533,1.570785
0.020000,11.291500,9.999990,18.262167,0.011352,-1.535045,49.559253,1.570796
0.020000,11.291500,10.000000,18.262177,0.000479,-0.543655,49.569508,1.570796
0.020000,11.291500,10.000000,18.262177,0.000000,-0.023969,25.984286,1.570796
