dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.696771,9.350105,13.554439,2.847262,-5.928904,-0.116278,1.534006
0.020000,8.698690,9.404638,13.609005,2.728331,-5.946525,-0.881045,1.537260
0.020000,8.700359,9.456793,13.661187,2.609109,-5.961134,-0.730423,1.540341
0.020000,8.701802,9.506566,13.710981,2.489666,-5.972118,-0.549244,1.543255
0.020000,8.703042,9.553947,13.758379,2.369898,-5.988433,-0.815719,1.546005
0.020000,8.704099,9.598933,13.803377,2.249926,-5.998575,-0.507091,1.548595
0.020000,8.704993,9.641519,13.845972,2.129763,-6.008175,-0.480017,1.551027
0.020000,8.705742,9.681701,13.886162,2.009453,-6.015465,-0.364480,1.553305
0.020000,8.706362,9.719474,13.923939,1.888886,-6.028358,-0.644679,1.555432
0.020000,8.706871,9.754833,13.959302,1.768126,-6.038003,-0.482248,1.557410
0.020000,8.707281,9.787775,13.992247,1.647237,-6.044439,-0.321778,1.559242
0.020000,8.707608,9.818299,14.022772,1.526283,-6.047706,-0.163360,1.560930
0.020000,8.707864,9.846400,14.050874,1.405094,-6.059477,-0.588558,1.562477
0.020000,8.708059,9.872076,14.076551,1.283858,-6.061804,-0.116366,1.563883
0.020000,8.708205,9.895323,14.099799,1.162384,-6.073684,-0.593988,1.565151
0.020000,8.708311,9.916142,14.120618,1.040952,-6.071604,0.104011,1.566282
0.020000,8.708385,9.934530,14.139006,0.919389,-6.078168,-0.328196,1.567277
0.020000,8.708434,9.950485,14.154961,0.797753,-6.081765,-0.179838,1.568138
0.020000,8.708465,9.964007,14.168483,0.676105,-6.082414,-0.032461,1.568866
0.020000,8.708483,9.975091,14.179567,0.554192,-6.095656,-0.662113,1.569462
0.020000,8.708493,9.983741,14.188217,0.432501,-6.084522,0.556685,1.569926
0.020000,8.708497,9.990117,14.194593,0.318825,-5.683840,20.034122,1.570268
0.020000,8.708499,9.994563,14.199040,0.222314,-4.825545,42.914752,1.570506
0.020000,8.708500,9.997426,14.201902,0.143140,-3.958699,43.342295,1.570659
0.020000,8.708500,9.999053,14.203529,0.081344,-3.089797,43.445091,1.570746
0.020000,8.708500,9.999792,14.204268,0.036951,-2.219631,43.508284,1.570785
0.020000,8.708500,9.999992,14.204468,0.009975,-1.348799,43.541638,1.570796
0.020000,8.708500,10.000000,14.204476,0.000421,-0.477700,43.554936,1.570796
0.020000,8.708500,10.000000,14.204476,0.000000,-0.021062,22.831920,1.570796
