dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,14.802643,7.491699,6.880000,8.000000,0.000000,0.000000,6.012498
0.020000,14.957228,7.450433,7.040000,8.000000,0.000000,0.000000,6.031910
0.020000,15.112557,7.412064,7.200000,8.000000,0.000000,0.000000,6.049871
0.020000,15.268524,7.376375,7.360000,8.000000,0.000000,0.000000,6.066349
0.020000,15.425033,7.343143,7.520000,8.000000,0.000000,0.000000,6.081321
0.020000,15.581999,7.312139,7.680000,8.000000,0.000000,0.000000,6.094771
0.020000,15.739346,7.283128,7.840000,8.000000,0.000000,0.000000,6.106689
0.020000,15.897007,7.255873,8.000000,8.000000,0.000000,0.000000,6.117071
0.020000,16.054923,7.230136,8.160000,8.000000,0.000000,0.000000,6.125916
0.020000,16.213042,7.205674,8.320000,8.000000,0.000000,0.000000,6.133224
0.020000,16.371317,7.182247,8.480000,8.000000,0.000000,0.000000,6.138998
0.020000,16.529708,7.159613,8.640000,8.000000,0.000000,0.000000,6.143241
0.020000,16.688177,7.137530,8.800000,8.000000,0.000000,0.000000,6.145955
0.020000,16.846688,7.115757,8.960000,8.000000,0.000000,0.000000,6.147142
0.020000,17.005209,7.094050,9.120000,8.000000,0.000000,0.000000,6.146802
0.020000,17.163705,7.072169,9.280000,8.000000,0.000000,0.000000,6.144937
0.020000,17.322144,7.049870,9.440000,8.000000,0.000000,0.000000,6.141543
0.020000,17.480488,7.026914,9.600000,8.000000,0.000000,0.000000,6.136620
0.020000,17.638551,7.003080,9.759850,7.984963,-0.751838,-37.591902,6.130171
0.020000,17.795944,6.978186,9.919200,7.950026,-1.746863,-49.751244,6.122217
0.020000,17.952229,6.952073,10.077652,7.895188,-2.741888,-49.751244,6.112796
0.020000,18.102374,6.925423,10.234808,7.820450,-3.736913,-49.751244,6.099144
0.020000,18.254570,6.893774,10.390271,7.725811,-4.731938,-49.751244,6.058943
0.020000,18.403537,6.857308,10.543641,7.611272,-5.726962,-49.751244,6.028688
0.020000,18.549246,6.817579,10.694673,7.491869,-5.970149,-12.159342,6.006445
0.020000,18.691890,6.775781,10.843316,7.372466,-5.970149,0.000000,5.990806
0.020000,18.831707,6.732866,10.989572,7.253063,-5.970149,0.000000,5.980783
0.020000,18.968920,6.689619,11.133439,7.133660,-5.970149,-0.000000,5.975705
0.020000,19.103736,6.646712,11.274918,7.014257,-5.970149,0.000000,5.975136
0.020000,19.236343,6.604737,11.414009,6.894854,-5.970149,-0.000000,5.978834
0.020000,19.366909,6.564238,11.550712,6.775451,-5.970149,0.000000,5.986712
0.020000,19.495584,6.525728,11.685027,6.656048,-5.970149,0.000000,5.998825
0.020000,19.622499,6.489714,11.816954,6.536645,-5.970149,-0.000000,6.015367
0.020000,19.747761,6.456712,11.946493,6.417242,-5.970149,0.000000,6.036668
0.020000,19.871450,6.427261,12.073644,6.297839,-5.970149,-0.000000,6.063206
0.020000,19.993612,6.401945,12.198406,6.178436,-5.970149,0.000000,6.095620
0.020000,20.114242,6.381402,12.320781,6.059033,-5.970149,-0.000000,6.134715
0.020000,20.233269,6.366342,12.440768,5.939630,-5.970149,0.000000,6.181470
0.020000,20.350523,6.357552,12.558366,5.820227,-5.970149,0.000000,6.236996
0.020000,20.465701,6.355888,12.673577,5.700824,-5.970149,-0.000000,0.019269
0.020000,20.578317,6.362245,12.786399,5.581421,-5.970149,0.000000,0.095661
0.020000,20.687659,6.377482,12.896834,5.462018,-5.970149,-0.000000,0.183475
0.020000,20.792773,6.402293,13.004880,5.342615,-5.970149,0.000000,0.282183
0.020000,20.892504,6.437029,13.110538,5.223212,-5.970149,0.000000,0.389749
0.020000,20.985638,6.481520,13.213809,5.103809,-5.970149,-0.000000,0.502470
0.020000,21.071121,6.534989,13.314691,4.984406,-5.970149,0.000000,0.615511
0.020000,21.148278,6.596130,13.413185,4.865003,-5.970149,0.000000,0.724032
0.020000,21.216925,6.663333,13.509291,4.745600,-5.970149,-0.000000,0.824323
0.020000,21.277333,6.734942,13.603009,4.626197,-5.970149,0.000000,0.914341
0.020000,21.330097,6.809459,13.694339,4.506794,-5.970149,-0.000000,0.993562
0.020000,21.375976,6.885633,13.783281,4.387391,-5.970149,0.000000,1.062496
0.020000,21.415776,6.962480,13.869834,4.267988,-5.970149,0.000000,1.122180
0.020000,21.450268,7.039243,13.954000,4.148585,-5.970149,-0.000000,1.173817
0.020000,21.480156,7.115354,14.035778,4.029182,-5.970149,0.000000,1.218587
0.020000,21.506058,7.190394,14.115167,3.909779,-5.970149,-0.000000,1.257546
0.020000,21.528514,7.264045,14.192169,3.790376,-5.970149,0.000000,1.291602
0.020000,21.547983,7.336072,14.266782,3.670973,-5.970149,-0.000000,1.321514
0.020000,21.564862,7.406294,14.339008,3.551570,-5.970149,-0.000000,1.347914
0.020000,21.579489,7.474580,14.408845,3.432167,-5.970149,0.000000,1.371321
0.020000,21.592155,7.540828,14.476295,3.312765,-5.970149,-0.000000,1.392167
0.020000,21.603111,7.604959,14.541356,3.193362,-5.970149,0.000000,1.410805
0.020000,21.612572,7.666914,14.604029,3.073959,-5.970149,-0.000000,1.427530
0.020000,21.620725,7.726645,14.664314,2.954556,-5.970149,0.000000,1.442585
0.020000,21.627733,7.784115,14.722211,2.835153,-5.970149,0.000000,1.456176
0.020000,21.633739,7.839297,14.777720,2.715750,-5.970149,-0.000000,1.468474
0.020000,21.638868,7.892171,14.830841,2.596347,-5.970149,0.000000,1.479627
0.020000,21.643229,7.942717,14.881574,2.476944,-5.970149,0.000000,1.489755
0.020000,21.646919,7.990919,14.929919,2.357541,-5.970149,0.000000,1.498965
0.020000,21.650024,8.036771,14.975876,2.238138,-5.970149,-0.000000,1.507347
0.020000,21.652619,8.080262,15.019445,2.118735,-5.970149,0.000000,1.514977
0.020000,21.654773,8.121386,15.060625,1.999332,-5.970149,0.000000,1.521923
0.020000,21.656545,8.160138,15.099418,1.879929,-5.970149,-0.000000,1.528242
0.020000,21.657989,8.196513,15.135822,1.760526,-5.970149,0.000000,1.533984
0.020000,21.659152,8.230512,15.169839,1.641123,-5.970149,0.000000,1.539192
0.020000,21.660076,8.262124,15.201467,1.521720,-5.970149,-0.000000,1.543905
0.020000,21.660800,8.291355,15.230708,1.402317,-5.970149,0.000000,1.548154
0.020000,21.661357,8.318202,15.257560,1.282914,-5.970149,0.000000,1.551969
0.020000,21.661776,8.342665,15.282024,1.163511,-5.970149,0.000000,1.555374
0.020000,21.662083,8.364737,15.304100,1.044108,-5.970149,0.000000,1.558390
0.020000,21.662301,8.384424,15.323788,0.924705,-5.970149,-0.000000,1.561036
0.020000,21.662450,8.401725,15.341089,0.805302,-5.970149,0.000000,1.563328
0.020000,21.662547,8.416634,15.356001,0.685899,-5.970149,0.000000,1.565279
0.020000,21.662606,8.429160,15.368525,0.566496,-5.970149,-0.000000,1.566901
0.020000,21.662638,8.439296,15.378660,0.447093,-5.970149,0.000000,1.568202
0.020000,21.662655,8.447042,15.386408,0.327690,-5.970149,-0.000000,1.569190
0.020000,21.662662,8.452553,15.391918,0.223324,-5.218311,37.591902,1.569889
0.020000,21.662664,8.456174,15.395540,0.138858,-4.223286,49.751244,1.570347
0.020000,21.662665,8.458307,15.397672,0.074293,-3.228261,49.751244,1.570616
0.020000,21.662665,8.459347,15.398711,0.029628,-2.233237,49.751244,1.570747
0.020000,21.662665,8.459693,15.399056,0.004864,-1.238212,49.751244,1.570790
0.020000,21.662665,8.459741,15.399104,0.000000,-0.243187,49.751244,1.570796
0.020000,21.662665,8.459741,15.399104,0.000000,0.000000,12.159342,1.570796
