dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.430097,20.019443,6.488204,8.538114,6.605364,0.570564,0.344921
0.020000,16.593420,20.077197,6.661438,8.661709,6.179763,-21.280062,0.334550
0.020000,16.759347,20.133756,6.836739,8.765076,5.168357,-50.570299,0.322177
0.020000,16.927524,20.188588,7.013629,8.844505,3.971433,-59.846219,0.307866
0.020000,17.097545,20.241169,7.191595,8.898282,2.688865,-64.128381,0.291705
0.020000,17.268942,20.290992,7.370087,8.924602,1.315970,-68.644768,0.273811
0.020000,17.441183,20.337587,7.548519,8.921605,-0.149856,-73.291280,0.254330
0.020000,17.613850,20.380573,7.726457,8.896878,-1.236343,-54.324338,0.233413
0.020000,17.786705,20.419666,7.903677,8.861035,-1.792128,-27.789261,0.211202
0.020000,17.950016,20.452850,8.070325,8.332404,-26.431537,-1231.970468,0.193768
0.020000,18.068138,20.477218,8.190934,6.030442,-115.098134,-4433.329852,0.211695
0.020000,18.192670,20.504762,8.318476,6.377093,17.332582,6621.535835,0.222405
0.020000,18.323235,20.534635,8.452415,6.696966,15.993654,-66.946415,0.226313
0.020000,18.459557,20.565916,8.592280,6.993245,14.813949,-58.985267,0.223783
0.020000,18.601439,20.597633,8.737664,7.269162,13.795848,-50.905022,0.215132
0.020000,18.748728,20.628768,8.888208,7.527222,12.903003,-44.642280,0.200635
0.020000,18.901276,20.658264,9.043582,7.768671,12.072432,-41.528528,0.180548
0.020000,19.058882,20.685029,9.203444,7.993129,11.222884,-42.477414,0.155135
0.020000,19.221240,20.707952,9.367412,8.198382,10.262644,-48.012002,0.124693
0.020000,19.387880,20.725926,9.535019,8.380356,9.098703,-58.197048,0.089582
0.020000,19.558127,20.737897,9.705686,8.533349,7.649641,-72.453098,0.050251
0.020000,19.731066,20.742912,9.878697,8.650576,5.861352,-89.414455,0.007254
0.020000,19.905546,20.740199,10.053198,8.725054,3.723915,-106.871828,6.244438
0.020000,20.080216,20.729229,10.228212,8.750702,1.282390,-122.076274,6.196190
0.020000,20.253598,20.709777,10.402682,8.723497,-1.360223,-132.130644,6.146512
0.020000,20.412982,20.684043,10.564130,8.072397,-32.554989,-1559.738296,6.103400
0.020000,20.423591,20.682708,10.574823,0.534645,-376.887627,-17216.631879,6.176849
0.020000,20.458743,20.680037,10.610076,1.762652,61.400348,21914.398719,6.229430
0.020000,20.512947,20.678216,10.664312,2.711769,47.455867,-697.224045,6.265465
0.020000,20.582068,20.677869,10.733434,3.456099,37.216496,-511.968533,0.004941
0.020000,20.663262,20.678816,10.814633,4.059945,30.192275,-351.211048,0.016402
0.020000,20.754714,20.680465,10.906099,4.573342,25.669891,-226.119193,0.018064
0.020000,20.855392,20.681982,11.006789,5.034499,23.057839,-130.602595,0.010735
0.020000,20.964853,20.682350,11.116251,5.473070,21.928529,-56.465515,6.277951
0.020000,21.083089,20.680343,11.234503,5.912626,21.977831,2.465106,6.253323
0.020000,21.210391,20.674470,11.361941,6.371871,22.962245,49.220700,6.219733
0.020000,21.347188,20.662892,11.499227,6.864307,24.621766,82.976015,6.176664
0.020000,21.493810,20.643340,11.647147,7.396010,26.585146,98.169017,6.123506
0.020000,21.650139,20.613105,11.806373,7.961319,28.265449,84.015134,6.059738
0.020000,21.815122,20.569173,11.977105,8.536599,28.764019,24.928531,5.985203
0.020000,21.986228,20.508659,12.158596,9.074543,26.897223,-93.339787,5.900476
0.020000,22.159100,20.429582,12.348697,9.505018,21.523730,-268.674665,5.807223
0.020000,22.327796,20.331827,12.543669,9.748642,12.181191,-467.126933,5.708340
0.020000,22.485838,20.217781,12.738563,9.744667,-0.198747,-618.996923,5.607667
0.020000,22.627768,20.092106,12.928138,9.478740,-13.296332,-654.879264,5.509267
0.020000,22.750397,19.960590,13.107955,8.990877,-24.393140,-554.840390,5.416583
0.020000,22.853087,19.828737,13.275079,8.356179,-31.734911,-367.088554,5.331890
0.020000,22.937178,19.700803,13.428175,7.654834,-35.067245,-166.616676,5.256219
0.020000,23.005080,19.579508,13.567183,6.950374,-35.222994,-7.787491,5.189617
0.020000,23.059504,19.466263,13.692827,6.282201,-33.408668,90.716302,5.131519
