dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.020090,8.773081,7.086445,6.568373,8.635849,1616.233879,5.991681
0.020000,15.147982,8.736172,7.219557,6.655581,4.360435,-213.770675,6.012498
0.020000,15.278346,8.701375,7.354485,6.746408,4.541321,9.044307,6.031910
0.020000,15.411156,8.668571,7.491286,6.840060,4.682588,7.063347,6.049871
0.020000,15.546378,8.637632,7.630003,6.935832,4.788602,5.300693,6.066349
0.020000,15.683974,8.608419,7.770665,7.033119,4.864389,3.789363,6.081321
0.020000,15.823899,8.580782,7.913294,7.131420,4.915047,2.532898,6.094771
0.020000,15.966109,8.554564,8.057900,7.230331,4.945535,1.524354,6.106689
0.020000,16.110558,8.529596,8.204491,7.329543,4.960601,0.753339,6.117071
0.020000,16.257200,8.505697,8.353068,7.428834,4.964526,0.196211,6.125916
0.020000,16.405991,8.482679,8.503629,7.528056,4.961121,-0.170247,6.133224
0.020000,16.556890,8.460345,8.656172,7.627129,4.953624,-0.374813,6.138998
0.020000,16.709857,8.438487,8.810692,7.726022,4.944691,-0.446666,6.143241
0.020000,16.864854,8.416889,8.967187,7.824751,4.936444,-0.412347,6.145955
0.020000,17.021847,8.395324,9.125654,7.923359,4.930401,-0.302147,6.147142
0.020000,17.180802,8.373557,9.286092,8.021910,4.927529,-0.143621,6.146802
0.020000,17.341685,8.351346,9.448502,8.120475,4.928263,0.036737,6.144937
0.020000,17.504464,8.328437,9.612884,8.219125,4.932470,0.210328,6.141543
0.020000,17.669100,8.304567,9.779243,8.317914,4.939488,0.350907,6.136620
0.020000,17.835399,8.279490,9.947421,8.408920,4.550286,-19.460112,6.130171
0.020000,18.002938,8.252990,10.117043,8.481112,3.609591,-47.034760,6.122217
0.020000,18.171224,8.224871,10.287662,8.530944,2.491603,-55.899398,6.112796
0.020000,18.338724,8.195113,10.457785,8.506126,-1.240917,-186.625987,6.099144
0.020000,18.541758,8.152939,10.665153,10.368433,93.115350,4717.813361,6.058943
0.020000,18.728683,8.107209,10.857591,9.621868,-37.328236,-6522.179308,6.028688
0.020000,18.902111,8.059939,11.037345,8.987732,-31.706804,281.071619,6.006445
0.020000,19.064141,8.012471,11.206185,8.441985,-27.287334,220.973472,5.990806
0.020000,19.216334,7.965762,11.365384,7.959966,-24.100967,159.318362,5.980783
0.020000,19.359804,7.920546,11.515811,7.521320,-21.932295,108.433569,5.975705
0.020000,19.495319,7.877417,11.658024,7.110656,-20.533193,69.955139,5.975136
0.020000,19.623372,7.836882,11.792339,6.715778,-19.743901,39.464568,5.978834
0.020000,19.744220,7.799393,11.918868,6.326446,-19.466587,13.865739,5.986712
0.020000,19.857906,7.765363,12.037538,5.933485,-19.648039,-9.072632,5.998825
0.020000,19.964266,7.735173,12.148100,5.528107,-20.268908,-31.043435,6.015367
0.020000,20.062923,7.709167,12.250127,5.101350,-21.337886,-53.448930,6.036668
0.020000,20.153267,7.687639,12.343001,4.643689,-22.883026,-77.256989,6.063206
0.020000,20.234435,7.670793,12.425898,4.144852,-24.941851,-102.941248,6.095620
0.020000,20.305288,7.658694,12.497776,3.593916,-27.546791,-130.246969,6.134715
0.020000,20.364408,7.651167,12.557374,2.979896,-30.701021,-157.711541,6.181470
0.020000,20.410155,7.647675,12.603254,2.293994,-34.295070,-179.702438,6.236996
0.020000,20.440816,7.647149,12.633920,1.533292,-38.035120,-187.002488,0.019269
0.020000,20.454959,7.647840,12.648080,0.707991,-41.265033,-161.495638,0.095661
0.020000,20.452029,7.647305,12.651058,0.148932,-27.952945,665.604372,0.183475
0.020000,20.433150,7.642714,12.670487,0.971448,41.125786,3453.936572,0.282183
0.020000,20.401790,7.631672,12.703735,1.662357,34.545459,-329.016347,0.389749
0.020000,20.363662,7.613385,12.746021,2.114345,22.599402,-597.302863,0.502470
0.020000,20.325440,7.589471,12.791108,2.254338,6.999620,-779.989075,0.615511
0.020000,20.292775,7.563645,12.832749,2.082056,-8.614079,-780.684959,0.724032
0.020000,20.268849,7.540331,12.866156,1.670326,-20.586511,-598.621610,0.824323
0.020000,20.254258,7.523161,12.888688,1.126596,-27.186474,-329.998140,0.914341
0.020000,20.247852,7.514241,12.899670,0.549116,-28.874001,-84.376382,0.993562
0.020000,20.247757,7.514197,12.899775,0.005259,-27.192896,84.055250,1.062496
0.020000,20.252073,7.522629,12.909248,0.473623,23.418209,2530.555247,1.122180
0.020000,20.259204,7.538581,12.926721,0.873669,20.002296,-170.795636,1.173817
0.020000,20.267937,7.560886,12.950675,1.197708,16.201964,-190.016586,1.218587
0.020000,20.277407,7.588372,12.979747,1.453575,12.793372,-170.429619,1.257546
0.020000,20.287024,7.619959,13.012765,1.650892,9.865853,-146.375955,1.291602
0.020000,20.296404,7.654695,13.048746,1.799050,7.407896,-122.897853,1.321514
0.020000,20.305308,7.691770,13.086874,1.906424,5.368702,-101.959688,1.347914
0.020000,20.313598,7.730496,13.126478,1.980206,3.689070,-83.981586,1.371321
0.020000,20.321206,7.770303,13.167005,2.026333,2.306354,-69.135813,1.392167
0.020000,20.328105,7.810707,13.207994,2.049469,1.156784,-57.478508,1.410805
0.020000,20.334303,7.851311,13.249068,2.053699,0.211533,-47.262533,1.427530
0.020000,20.339825,7.891776,13.289909,2.042036,-0.583156,-39.734472,1.442585
0.020000,20.344708,7.931823,13.330252,2.017170,-1.243326,-33.008479,1.456176
0.020000,20.348994,7.971216,13.369877,1.981237,-1.796612,-27.664293,1.468474
0.020000,20.352732,8.009754,13.408596,1.935947,-2.264531,-23.395960,1.479627
0.020000,20.355968,8.047267,13.446249,1.882629,-2.665872,-20.067056,1.489755
0.020000,20.358749,8.083609,13.482697,1.822430,-3.009954,-17.204096,1.498965
0.020000,20.361122,8.118661,13.517829,1.756609,-3.291082,-14.056394,1.507347
0.020000,20.363131,8.152315,13.551543,1.685691,-3.545897,-12.740771,1.514977
0.020000,20.364815,8.184481,13.583753,1.610513,-3.758897,-10.649979,1.521923
0.020000,20.366214,8.215080,13.614385,1.531557,-3.947779,-9.444106,1.528242
0.020000,20.367364,8.244046,13.643373,1.449426,-4.106553,-7.938721,1.533984
0.020000,20.368297,8.271321,13.670664,1.364560,-4.243294,-6.837029,1.539192
0.020000,20.369043,8.296851,13.696205,1.277010,-4.377500,-6.710313,1.543905
0.020000,20.369631,8.320596,13.719957,1.187606,-4.470194,-4.634663,1.548154
0.020000,20.370086,8.342517,13.741882,1.096292,-4.565707,-4.775663,1.551969
0.020000,20.370429,8.362583,13.761951,1.003440,-4.642624,-3.845863,1.555374
0.020000,20.370682,8.380760,13.780131,0.908962,-4.723877,-4.062651,1.558390
0.020000,20.370862,8.397029,13.796401,0.813507,-4.772749,-2.443568,1.561036
0.020000,20.370986,8.411370,13.810742,0.717071,-4.821800,-2.452596,1.563328
0.020000,20.371066,8.423760,13.823132,0.619496,-4.878739,-2.846953,1.565279
0.020000,20.371115,8.434191,13.833563,0.521565,-4.896559,-0.890979,1.566901
0.020000,20.371143,8.442647,13.842019,0.422794,-4.938554,-2.099724,1.568202
0.020000,20.371156,8.449117,13.848490,0.323525,-4.963460,-1.245343,1.569190
0.020000,20.371162,8.453725,13.853097,0.230375,-4.657500,15.298042,1.569889
0.020000,20.371164,8.456755,13.856127,0.151505,-3.943492,35.700367,1.570347
0.020000,20.371165,8.458540,13.857913,0.089277,-3.111406,41.604315,1.570616
0.020000,20.371165,8.459411,13.858784,0.043557,-2.285993,41.270665,1.570747
0.020000,20.371165,8.459701,13.859073,0.014461,-1.454792,41.560035,1.570790
0.020000,20.371165,8.459741,13.859114,0.002039,-0.621090,41.685112,1.570796
0.020000,20.371165,8.459741,13.859114,0.000000,-0.101969,25.956057,1.570796
